track,fold,index,y_true,y_pred,abs_error,threshold_logit_1,threshold_logit_2,threshold_logit_3,threshold_logit_4,class_prob_1,class_logit_1,class_prob_2,class_logit_2,class_prob_3,class_logit_3,class_prob_4,class_logit_4,class_prob_5,class_logit_5
chief_complaint,4,275,3,3,0,4.76,1.994,-0.7188,-3.459,0.00879,-4.734,0.11084,-2.2,0.5527,-0.593,0.297,-1.214,0.0305,-3.49
chief_complaint,4,276,3,3,0,4.383,0.8433,-2.719,-4.32,0.012695,-4.367,0.288,-1.244,0.637,-0.4507,0.04877,-3.021,0.01312,-4.332
chief_complaint,4,277,3,3,0,4.23,1.647,-1.46,-3.416,0.01465,-4.223,0.1465,-1.921,0.6504,-0.4302,0.1567,-1.854,0.0318,-3.45
chief_complaint,4,280,5,4,1,4.977,3.473,1.438,-1.129,0.006836,-4.984,0.02344,-3.754,0.1616,-1.822,0.564,-0.5728,0.2443,-1.409
chief_complaint,4,281,3,3,0,3.959,0.2355,-2.693,-4.723,0.01904,-3.96,0.4224,-0.862,0.495,-0.703,0.05453,-2.908,0.00881,-4.73
chief_complaint,4,285,4,4,0,5.426,3.572,0.873,-2.033,0.004883,-5.32,0.02246,-3.797,0.2676,-1.318,0.5894,-0.529,0.1157,-2.156
chief_complaint,4,298,2,3,1,4.25,0.12085,-2.875,-4.38,0.01465,-4.223,0.4556,-0.786,0.4763,-0.7417,0.04105,-3.193,0.01238,-4.39
chief_complaint,4,299,3,3,0,5.312,3.219,-0.1873,-3.902,0.004883,-5.32,0.0337,-3.39,0.5083,-0.677,0.4333,-0.8364,0.01979,-3.922
chief_complaint,4,304,3,3,0,5.055,2.121,-1.808,-4.426,0.006836,-4.984,0.1006,-2.297,0.752,-0.2852,0.129,-2.047,0.011826,-4.438
chief_complaint,4,307,3,3,0,4.28,0.9585,-1.804,-3.998,0.01367,-4.293,0.2637,-1.333,0.581,-0.543,0.1235,-2.092,0.01802,-4.016
chief_complaint,4,312,5,4,1,5.22,3.293,0.6875,-2.596,0.00586,-5.14,0.02979,-3.514,0.2988,-1.208,0.596,-0.517,0.0694,-2.668
chief_complaint,4,314,5,4,1,5.4,3.3,0.9453,-2.064,0.004883,-5.32,0.03076,-3.482,0.2441,-1.41,0.6074,-0.4985,0.11255,-2.184
chief_complaint,4,321,4,4,0,4.96,3.865,1.54,-1.386,0.006836,-4.984,0.01318,-4.33,0.1567,-1.854,0.623,-0.4731,0.2,-1.609
chief_complaint,4,326,3,3,0,5.05,2.625,-1.833,-4.504,0.006836,-4.984,0.06055,-2.805,0.795,-0.2295,0.1268,-2.064,0.01094,-4.516
chief_complaint,4,328,4,4,0,5.195,3.256,0.7563,-2.889,0.00586,-5.14,0.03076,-3.482,0.2832,-1.262,0.6274,-0.466,0.0527,-2.943
chief_complaint,4,329,4,3,1,4.57,1.763,-0.496,-3.762,0.01074,-4.535,0.1357,-1.997,0.475,-0.744,0.3557,-1.033,0.0227,-3.785
chief_complaint,4,331,3,3,0,4.81,1.975,-2.994,-4.72,0.007812,-4.85,0.1138,-2.174,0.8306,-0.1857,0.03885,-3.248,0.00885,-4.727
chief_complaint,4,333,4,4,0,5.188,3.172,1.124,-2.998,0.00586,-5.14,0.03467,-3.361,0.2051,-1.584,0.707,-0.3467,0.04752,-3.047
chief_complaint,4,339,3,3,0,4.566,1.118,-2.426,-4.098,0.01074,-4.535,0.2358,-1.444,0.6724,-0.397,0.0649,-2.734,0.01634,-4.113
chief_complaint,4,344,4,4,0,5.26,2.494,0.163,-3.264,0.004883,-5.32,0.0718,-2.635,0.3828,-0.9604,0.504,-0.6855,0.03683,-3.3
chief_complaint,4,345,3,3,0,4.582,1.138,-1.708,-4.27,0.009766,-4.63,0.2329,-1.457,0.604,-0.5044,0.1396,-1.969,0.013794,-4.285
chief_complaint,4,346,3,3,0,4.08,0.2024,-3.111,-4.465,0.01611,-4.13,0.433,-0.837,0.5083,-0.677,0.03125,-3.465,0.011375,-4.477
chief_complaint,4,348,4,4,0,5.324,3.307,0.817,-2.285,0.004883,-5.32,0.03076,-3.482,0.2705,-1.308,0.6016,-0.5083,0.09235,-2.383
chief_complaint,4,351,4,4,0,4.92,2.803,0.704,-2.637,0.006836,-4.984,0.0503,-2.99,0.2734,-1.297,0.6025,-0.507,0.06683,-2.705
chief_complaint,4,352,3,3,0,4.293,2.28,-2.807,-4.43,0.01367,-4.293,0.0791,-2.537,0.85,-0.1624,0.0452,-3.098,0.01178,-4.44
chief_complaint,4,354,4,3,1,5.188,2.836,-0.03552,-3.682,0.00586,-5.14,0.04932,-3.01,0.4534,-0.791,0.4668,-0.7617,0.02455,-3.707
chief_complaint,4,358,4,3,1,4.133,0.5923,-2.645,-4.543,0.01563,-4.16,0.3403,-1.078,0.5776,-0.549,0.05582,-2.885,0.01053,-4.555
chief_complaint,4,360,3,3,0,5.055,2.584,-1.936,-4.406,0.006836,-4.984,0.063,-2.766,0.804,-0.2179,0.114,-2.172,0.012054,-4.418
chief_complaint,4,363,3,3,0,4.938,2.43,-2.65,-4.49,0.006836,-4.984,0.0737,-2.607,0.8535,-0.1584,0.05487,-2.902,0.011116,-4.5
chief_complaint,4,369,2,3,1,4.35,0.1467,-3.035,-4.25,0.012695,-4.367,0.4507,-0.797,0.4907,-0.712,0.0318,-3.45,0.01406,-4.266
chief_complaint,4,375,4,4,0,4.727,3.402,0.7373,-3.34,0.00879,-4.734,0.02344,-3.754,0.2915,-1.232,0.642,-0.443,0.0342,-3.375
chief_complaint,4,380,4,4,0,5.31,3.266,0.6323,-2.17,0.004883,-5.32,0.03174,-3.451,0.3105,-1.169,0.5503,-0.597,0.1025,-2.277
chief_complaint,4,381,2,3,1,4.004,0.2947,-3.154,-4.375,0.01807,-4.016,0.4087,-0.895,0.532,-0.631,0.0285,-3.559,0.01243,-4.387
chief_complaint,4,384,3,3,0,4.99,3.252,-0.466,-3.512,0.006836,-4.984,0.03076,-3.482,0.577,-0.55,0.3564,-1.031,0.02899,-3.541
chief_complaint,4,391,4,4,0,5.312,2.914,0.1098,-2.354,0.004883,-5.32,0.04688,-3.06,0.421,-0.865,0.4404,-0.82,0.0868,-2.443
chief_complaint,4,396,4,3,1,4.562,1.778,-0.601,-2.543,0.01074,-4.535,0.1338,-2.012,0.5015,-0.6904,0.2812,-1.269,0.0729,-2.62
chief_complaint,4,397,3,4,1,4.742,2.537,0.1833,-2.482,0.00879,-4.734,0.06445,-2.742,0.3809,-0.9653,0.4688,-0.758,0.0771,-2.562
chief_complaint,4,403,3,3,0,5.008,1.312,-2.254,-4.445,0.006836,-4.984,0.2056,-1.582,0.6924,-0.3677,0.08344,-2.484,0.0116,-4.457
chief_complaint,4,405,4,3,1,5.23,1.949,-0.881,-4.266,0.004883,-5.32,0.1201,-2.12,0.582,-0.541,0.279,-1.276,0.013855,-4.277
chief_complaint,4,416,3,3,0,5.27,2.76,-0.05942,-3.984,0.004883,-5.32,0.0547,-2.906,0.4556,-0.786,0.4666,-0.762,0.01826,-4.004
chief_complaint,4,417,4,3,1,5.242,3.412,-0.01284,-3.254,0.004883,-5.32,0.02734,-3.6,0.4707,-0.7534,0.46,-0.777,0.0372,-3.291
chief_complaint,4,425,3,4,1,5.082,3.719,0.5747,-2.5,0.00586,-5.14,0.01807,-4.016,0.336,-1.091,0.5645,-0.572,0.07587,-2.578
chief_complaint,4,432,3,3,0,4.98,2.975,-1.671,-4.12,0.006836,-4.984,0.0415,-3.182,0.7935,-0.2313,0.1423,-1.949,0.01596,-4.137
chief_complaint,4,434,3,3,0,4.64,1.621,-2.082,-4.066,0.009766,-4.63,0.1548,-1.865,0.7246,-0.322,0.094,-2.365,0.01685,-4.082
chief_complaint,4,435,3,3,0,4.35,0.9595,-2.875,-4.53,0.012695,-4.367,0.2642,-1.331,0.67,-0.4006,0.0428,-3.152,0.01065,-4.543
chief_complaint,4,446,3,3,0,4.53,0.915,-2.535,-3.973,0.01074,-4.535,0.2754,-1.29,0.6406,-0.4453,0.05493,-2.902,0.01848,-3.99
chief_complaint,4,449,3,2,1,3.4,-0.2296,-2.559,-3.693,0.03223,-3.436,0.525,-0.6445,0.371,-0.991,0.0476,-3.045,0.02428,-3.719
chief_complaint,4,451,4,3,1,4.07,0.4739,-2.041,-3.543,0.01611,-4.13,0.3677,-1.001,0.5015,-0.6904,0.0868,-2.443,0.02812,-3.57
chief_complaint,4,456,4,3,1,4.07,0.4739,-2.041,-3.543,0.01611,-4.13,0.3677,-1.001,0.5015,-0.6904,0.0868,-2.443,0.02812,-3.57
chief_complaint,4,457,5,2,3,3.623,-0.05353,-2.133,-3.205,0.02588,-3.654,0.4875,-0.7183,0.3806,-0.966,0.067,-2.703,0.03897,-3.244
chief_complaint,4,463,4,2,2,3.082,-0.6597,-2.654,-3.729,0.04395,-3.125,0.615,-0.4858,0.2751,-1.29,0.04227,-3.164,0.02347,-3.752
chief_complaint,4,464,5,3,2,3.732,0.6064,-1.436,-2.914,0.02393,-3.732,0.3286,-1.113,0.4553,-0.7866,0.1406,-1.962,0.05145,-2.967
chief_complaint,4,465,5,3,2,3.885,1.017,-1.386,-2.883,0.02002,-3.91,0.2456,-1.404,0.534,-0.627,0.147,-1.918,0.053,-2.938
chief_complaint,4,467,4,2,2,3.357,-0.501,-2.959,-4.06,0.03418,-3.377,0.589,-0.53,0.328,-1.115,0.03235,-3.432,0.01698,-4.074
chief_complaint,4,470,5,2,3,3.623,-0.05353,-2.133,-3.205,0.02588,-3.654,0.4875,-0.7183,0.3806,-0.966,0.067,-2.703,0.03897,-3.244
chief_complaint,4,473,4,3,1,4.938,2.541,-2.324,-4.273,0.006836,-4.984,0.0664,-2.713,0.838,-0.1769,0.0754,-2.586,0.01375,-4.285
chief_complaint,4,485,4,4,0,4.33,2.11,0.1838,-2.389,0.01367,-4.293,0.09424,-2.361,0.3462,-1.061,0.462,-0.7725,0.08405,-2.477
chief_complaint,4,491,3,4,1,4.914,2.873,0.6963,-3.205,0.007812,-4.85,0.0459,-3.082,0.2788,-1.277,0.6284,-0.4646,0.03897,-3.244
chief_complaint,4,505,5,3,2,5.43,2.428,-0.3994,-3.367,0.003906,-5.547,0.07666,-2.568,0.518,-0.6577,0.3682,-0.999,0.03333,-3.402
chief_complaint,4,509,4,4,0,4.87,3.7,1.695,-1.345,0.007812,-4.85,0.01611,-4.13,0.1313,-2.03,0.6377,-0.45,0.2068,-1.576
chief_complaint,4,512,2,2,0,2.645,-0.02171,-2.658,-3.814,0.0664,-2.713,0.439,-0.823,0.4292,-0.8457,0.0439,-3.125,0.02158,-3.836
chief_complaint,4,519,4,4,0,4.86,3.254,0.6543,-3.414,0.007812,-4.85,0.02979,-3.514,0.3042,-1.19,0.6265,-0.4678,0.03186,-3.447
chief_complaint,4,521,2,3,1,4.59,1.575,-2.244,-4.062,0.009766,-4.63,0.1616,-1.822,0.733,-0.3108,0.079,-2.54,0.0169,-4.08
chief_complaint,4,532,3,3,0,5.02,2.74,-1.724,-4.34,0.006836,-4.984,0.0537,-2.924,0.788,-0.2382,0.1385,-1.977,0.01287,-4.35
chief_complaint,4,536,3,3,0,4.28,0.8984,-2.176,-3.963,0.01367,-4.293,0.276,-1.288,0.6084,-0.4968,0.08325,-2.486,0.01866,-3.98
chief_complaint,4,537,3,3,0,4.723,2.957,-1.458,-4.305,0.00879,-4.734,0.04053,-3.205,0.7617,-0.2722,0.1755,-1.74,0.01332,-4.32
chief_complaint,4,547,3,3,0,3.105,1.104,-0.4626,-3.0,0.04297,-3.146,0.206,-1.58,0.3645,-1.009,0.339,-1.081,0.04745,-3.049
chief_complaint,4,549,4,4,0,4.71,2.621,0.10425,-2.064,0.00879,-4.734,0.0586,-2.838,0.4062,-0.901,0.4138,-0.8823,0.11255,-2.184
chief_complaint,4,551,2,3,1,4.395,0.487,-2.979,-4.492,0.012695,-4.367,0.3677,-1.001,0.5713,-0.56,0.03732,-3.29,0.01107,-4.504
chief_complaint,4,558,4,4,0,5.023,3.744,1.366,-2.355,0.006836,-4.984,0.01611,-4.13,0.1802,-1.714,0.7104,-0.3418,0.0866,-2.447
chief_complaint,4,561,4,4,0,5.32,3.176,1.021,-2.857,0.004883,-5.32,0.03564,-3.334,0.2246,-1.493,0.6807,-0.3848,0.0543,-2.914
chief_complaint,4,562,2,3,1,4.434,1.044,-2.611,-3.93,0.01172,-4.445,0.2485,-1.393,0.6714,-0.3984,0.04913,-3.014,0.01927,-3.95
chief_complaint,4,569,2,2,0,2.645,-0.02171,-2.658,-3.814,0.0664,-2.713,0.439,-0.823,0.4292,-0.8457,0.0439,-3.125,0.02158,-3.836
chief_complaint,4,584,3,3,0,3.668,0.6606,-2.566,-3.838,0.0249,-3.693,0.316,-1.152,0.588,-0.5312,0.05026,-2.99,0.02109,-3.86
chief_complaint,4,588,3,3,0,3.621,0.763,-1.648,-3.818,0.02588,-3.654,0.292,-1.231,0.521,-0.652,0.1398,-1.968,0.02148,-3.84
chief_complaint,4,590,4,4,0,5.19,3.424,1.03,-2.654,0.00586,-5.14,0.02539,-3.674,0.2319,-1.461,0.671,-0.3992,0.06573,-2.723
chief_complaint,4,596,4,4,0,4.582,2.77,1.215,-1.524,0.009766,-4.63,0.04883,-3.02,0.1704,-1.77,0.5923,-0.524,0.1787,-1.722
chief_complaint,4,600,2,3,1,4.848,1.321,-2.582,-4.418,0.007812,-4.85,0.2026,-1.597,0.719,-0.3296,0.0584,-2.84,0.01192,-4.43
chief_complaint,4,611,3,4,1,5.016,3.068,0.5015,-2.717,0.006836,-4.984,0.0381,-3.268,0.332,-1.103,0.561,-0.578,0.062,-2.781
chief_complaint,4,616,5,4,1,4.84,3.555,1.468,-1.433,0.007812,-4.85,0.01953,-3.936,0.1602,-1.832,0.62,-0.4778,0.1926,-1.647
chief_complaint,4,622,4,4,0,4.793,3.484,0.8613,-2.787,0.007812,-4.85,0.02148,-3.84,0.268,-1.316,0.6445,-0.4392,0.058,-2.848
chief_complaint,4,628,3,3,0,4.63,0.6035,-2.578,-3.887,0.009766,-4.63,0.3438,-1.067,0.576,-0.5513,0.05048,-2.986,0.0201,-3.908
chief_complaint,4,630,3,3,0,5.117,3.281,-0.644,-3.645,0.00586,-5.14,0.02979,-3.514,0.62,-0.4778,0.3188,-1.143,0.02548,-3.67
chief_complaint,4,631,3,3,0,4.492,2.648,-2.545,-4.492,0.01074,-4.535,0.05518,-2.896,0.8613,-0.1493,0.06168,-2.785,0.01107,-4.504
chief_complaint,4,634,3,3,0,4.34,2.984,-2.4,-4.383,0.012695,-4.367,0.03564,-3.334,0.8687,-0.1409,0.0708,-2.648,0.01234,-4.395
chief_complaint,4,645,3,3,0,4.89,2.006,-2.146,-4.13,0.007812,-4.85,0.11084,-2.2,0.777,-0.2524,0.08887,-2.42,0.01584,-4.145
chief_complaint,4,646,4,4,0,4.992,3.246,0.793,-3.012,0.006836,-4.984,0.03076,-3.482,0.274,-1.295,0.6416,-0.4438,0.04688,-3.06
chief_complaint,4,647,4,4,0,5.043,3.387,0.701,-3.238,0.006836,-4.984,0.02637,-3.635,0.2983,-1.21,0.631,-0.4607,0.03775,-3.277
chief_complaint,4,648,4,3,1,4.934,1.997,-0.6724,-4.023,0.006836,-4.984,0.1128,-2.182,0.5425,-0.612,0.3203,-1.139,0.01758,-4.043
chief_complaint,4,675,3,3,0,5.15,2.559,-0.611,-3.693,0.00586,-5.14,0.0659,-2.719,0.576,-0.5513,0.3276,-1.116,0.02428,-3.719
chief_complaint,4,685,4,4,0,4.793,3.484,0.8613,-2.787,0.007812,-4.85,0.02148,-3.84,0.268,-1.316,0.6445,-0.4392,0.058,-2.848
chief_complaint,4,686,3,3,0,4.47,2.72,-2.475,-4.363,0.01172,-4.445,0.0498,-3.0,0.861,-0.1499,0.0651,-2.732,0.01258,-4.375
chief_complaint,4,692,3,3,0,5.047,2.344,-0.945,-3.998,0.006836,-4.984,0.08057,-2.52,0.633,-0.4575,0.262,-1.34,0.01802,-4.016
chief_complaint,4,698,3,3,0,5.117,3.281,-0.644,-3.645,0.00586,-5.14,0.02979,-3.514,0.62,-0.4778,0.3188,-1.143,0.02548,-3.67
chief_complaint,4,708,2,3,1,3.734,0.7686,-1.399,-3.777,0.02295,-3.775,0.294,-1.225,0.4854,-0.7227,0.1755,-1.74,0.02238,-3.799
chief_complaint,4,710,3,3,0,5.22,3.262,-0.3035,-3.594,0.00586,-5.14,0.03076,-3.482,0.539,-0.618,0.3977,-0.922,0.02675,-3.621
chief_complaint,4,715,3,4,1,4.996,3.11,0.1698,-3.326,0.006836,-4.984,0.03613,-3.32,0.4146,-0.8804,0.508,-0.6777,0.0347,-3.361
chief_complaint,4,717,3,4,1,4.69,2.355,0.1608,-2.93,0.00879,-4.734,0.07764,-2.557,0.3735,-0.985,0.4893,-0.715,0.05072,-2.98
chief_complaint,4,719,4,3,1,5.242,3.412,-0.01284,-3.254,0.004883,-5.32,0.02734,-3.6,0.4707,-0.7534,0.46,-0.777,0.0372,-3.291
chief_complaint,4,723,4,4,0,5.13,3.088,0.266,-3.516,0.00586,-5.14,0.0381,-3.268,0.3896,-0.9424,0.5376,-0.6206,0.02888,-3.545
chief_complaint,4,726,2,3,1,4.02,1.058,-2.219,-3.336,0.01709,-4.07,0.2407,-1.424,0.644,-0.44,0.0637,-2.754,0.03436,-3.371
chief_complaint,4,727,3,4,1,4.71,2.152,0.3315,-2.346,0.00879,-4.734,0.0952,-2.352,0.314,-1.158,0.4946,-0.704,0.0874,-2.438
chief_complaint,4,729,2,3,1,2.463,1.222,-0.2979,-2.812,0.0781,-2.549,0.1494,-1.901,0.3464,-1.06,0.3694,-0.996,0.05664,-2.871
chief_complaint,4,735,3,3,0,4.63,0.6035,-2.578,-3.887,0.009766,-4.63,0.3438,-1.067,0.576,-0.5513,0.05048,-2.986,0.0201,-3.908
chief_complaint,4,739,2,3,1,4.523,1.269,-0.7783,-3.057,0.01074,-4.535,0.209,-1.565,0.4656,-0.7646,0.2698,-1.311,0.04495,-3.102
chief_complaint,4,741,2,3,1,4.566,1.018,-1.849,-3.9,0.01074,-4.535,0.255,-1.367,0.5986,-0.513,0.11615,-2.152,0.01984,-3.92
chief_complaint,4,742,1,3,2,2.463,1.222,-0.2979,-2.812,0.0781,-2.549,0.1494,-1.901,0.3464,-1.06,0.3694,-0.996,0.05664,-2.871
chief_complaint,4,746,3,3,0,4.387,1.883,-2.664,-4.387,0.012695,-4.367,0.1196,-2.123,0.8027,-0.2197,0.05283,-2.941,0.01229,-4.4
chief_complaint,4,749,3,3,0,5.04,2.639,-0.7563,-3.955,0.006836,-4.984,0.05957,-2.82,0.6143,-0.4873,0.3005,-1.202,0.0188,-3.975
