track,fold,index,y_true,y_pred,abs_error,threshold_logit_1,threshold_logit_2,threshold_logit_3,threshold_logit_4,class_prob_1,class_logit_1,class_prob_2,class_logit_2,class_prob_3,class_logit_3,class_prob_4,class_logit_4,class_prob_5,class_logit_5
chief_complaint,3,198,4,4,0,5.035,3.023,0.3315,-3.307,0.006836,-4.984,0.03955,-3.23,0.3716,-0.9897,0.547,-0.6035,0.03534,-3.342
chief_complaint,3,203,3,3,0,4.824,2.506,-2.553,-4.844,0.007812,-4.85,0.0679,-2.69,0.852,-0.1602,0.0644,-2.742,0.00782,-4.85
chief_complaint,3,206,3,3,0,4.89,1.841,-2.426,-4.703,0.007812,-4.85,0.1289,-2.049,0.782,-0.2456,0.07227,-2.627,0.00899,-4.71
chief_complaint,3,211,4,3,1,3.824,1.448,-0.5586,-3.469,0.021,-3.863,0.1694,-1.775,0.4456,-0.8086,0.3337,-1.098,0.03021,-3.5
chief_complaint,3,213,3,4,1,4.465,2.594,1.023,-2.82,0.01172,-4.445,0.0581,-2.846,0.1943,-1.638,0.6797,-0.3862,0.05624,-2.879
chief_complaint,3,216,3,3,0,4.855,2.701,-0.9995,-3.83,0.007812,-4.85,0.05518,-2.896,0.668,-0.4036,0.2478,-1.3955,0.02126,-3.852
chief_complaint,3,218,2,3,1,3.895,0.1599,-3.072,-4.527,0.02002,-3.91,0.44,-0.8213,0.4958,-0.7017,0.03357,-3.395,0.0107,-4.54
chief_complaint,3,219,3,3,0,3.94,0.2076,-3.176,-4.766,0.01904,-3.96,0.4292,-0.8457,0.5117,-0.67,0.03162,-3.453,0.008446,-4.773
chief_complaint,3,225,3,4,1,4.723,2.52,0.4019,-2.502,0.00879,-4.734,0.0654,-2.727,0.3267,-1.119,0.5234,-0.6475,0.07574,-2.58
chief_complaint,3,228,3,3,0,5.14,1.943,-1.837,-4.715,0.00586,-5.14,0.1196,-2.123,0.7373,-0.3047,0.1285,-2.05,0.00888,-4.723
chief_complaint,3,231,3,4,1,4.984,3.072,1.047,-2.217,0.006836,-4.984,0.0371,-3.293,0.2163,-1.531,0.6416,-0.4438,0.0982,-2.32
chief_complaint,3,238,3,4,1,4.395,3.373,1.971,-0.9126,0.012695,-4.367,0.02051,-3.887,0.08936,-2.416,0.591,-0.5264,0.2866,-1.25
chief_complaint,3,239,3,3,0,4.0,0.1826,-2.664,-4.617,0.01807,-4.016,0.4365,-0.829,0.4802,-0.7334,0.05533,-2.895,0.00979,-4.625
chief_complaint,3,247,3,4,1,5.055,2.572,0.427,-2.86,0.006836,-4.984,0.06396,-2.75,0.3242,-1.126,0.551,-0.596,0.0542,-2.916
chief_complaint,3,248,3,3,0,4.977,2.502,-0.903,-3.742,0.00684,-4.984,0.0689,-2.676,0.636,-0.4521,0.2654,-1.326,0.02316,-3.766
chief_complaint,3,250,3,4,1,4.684,3.186,1.473,-1.303,0.00879,-4.734,0.03076,-3.482,0.147,-1.918,0.5996,-0.5117,0.2137,-1.543
chief_complaint,3,263,4,4,0,5.04,3.021,1.222,-2.096,0.006836,-4.984,0.03955,-3.23,0.1812,-1.708,0.663,-0.411,0.1095,-2.21
chief_complaint,3,278,3,3,0,4.0,0.6426,-2.988,-4.777,0.01807,-4.016,0.3262,-1.12,0.608,-0.4978,0.0396,-3.229,0.00835,-4.785
chief_complaint,3,294,4,4,0,4.785,3.287,1.458,-1.597,0.00879,-4.734,0.02686,-3.617,0.1528,-1.878,0.643,-0.4414,0.1685,-1.781
chief_complaint,3,296,3,3,0,4.207,0.747,-2.707,-4.668,0.01465,-4.223,0.3066,-1.182,0.616,-0.4841,0.05325,-2.934,0.0093,-4.676
chief_complaint,3,300,3,3,0,3.506,0.2312,-3.062,-4.59,0.0293,-3.531,0.413,-0.8843,0.5127,-0.668,0.03464,-3.363,0.01005,-4.6
chief_complaint,3,301,3,3,0,4.516,1.498,-0.921,-3.982,0.01074,-4.535,0.1719,-1.761,0.5327,-0.63,0.2664,-1.323,0.0183,-4.0
chief_complaint,3,308,4,4,0,4.562,2.777,1.307,-1.883,0.01074,-4.535,0.04785,-3.04,0.1543,-1.869,0.6553,-0.4226,0.1321,-2.023
chief_complaint,3,309,3,3,0,4.38,1.807,-3.035,-5.1,0.012695,-4.367,0.1284,-2.053,0.813,-0.207,0.03983,-3.223,0.00605,-5.11
chief_complaint,3,313,4,4,0,4.94,3.238,1.177,-2.027,0.006836,-4.984,0.03076,-3.482,0.1982,-1.618,0.648,-0.4338,0.1164,-2.15
chief_complaint,3,325,5,4,1,4.73,3.096,1.548,-1.5625,0.00879,-4.734,0.03418,-3.377,0.1323,-2.023,0.6514,-0.4287,0.1733,-1.753
chief_complaint,3,327,4,3,1,5.074,2.621,-0.2365,-4.082,0.00586,-5.14,0.06152,-2.79,0.4912,-0.711,0.4248,-0.856,0.01659,-4.098
chief_complaint,3,335,3,3,0,4.75,1.01,-1.436,-4.18,0.00879,-4.734,0.2583,-1.354,0.541,-0.6143,0.1771,-1.73,0.01507,-4.195
chief_complaint,3,336,3,3,0,4.59,1.906,-2.395,-4.598,0.009766,-4.63,0.1196,-2.123,0.787,-0.2394,0.07367,-2.607,0.00997,-4.61
chief_complaint,3,337,2,2,0,3.344,-0.1986,-3.227,-4.785,0.03418,-3.377,0.515,-0.663,0.4126,-0.8853,0.0299,-3.51,0.00828,-4.793
chief_complaint,3,338,5,4,1,5.0,3.014,0.8423,-2.576,0.006836,-4.984,0.03955,-3.23,0.2544,-1.369,0.6284,-0.4646,0.0707,-2.65
chief_complaint,3,340,3,3,0,5.11,2.857,-0.0308,-3.947,0.00586,-5.14,0.04883,-3.02,0.4531,-0.7915,0.4731,-0.7485,0.01895,-3.967
chief_complaint,3,341,4,4,0,5.03,3.23,1.152,-2.248,0.006836,-4.984,0.03076,-3.482,0.2026,-1.597,0.664,-0.4094,0.0955,-2.348
chief_complaint,3,355,4,4,0,4.96,3.205,1.419,-1.873,0.006836,-4.984,0.0327,-3.42,0.1553,-1.862,0.672,-0.3977,0.1332,-2.016
chief_complaint,3,362,3,2,1,3.61,-0.1578,-3.297,-4.574,0.02686,-3.617,0.5127,-0.668,0.4248,-0.856,0.02547,-3.67,0.01021,-4.586
chief_complaint,3,367,3,3,0,4.504,1.55,-1.584,-4.82,0.01074,-4.535,0.1641,-1.808,0.6553,-0.4226,0.1621,-1.819,0.008,-4.83
chief_complaint,3,368,3,3,0,4.785,2.312,-2.666,-5.04,0.00879,-4.734,0.08105,-2.512,0.845,-0.1682,0.05856,-2.838,0.006435,-5.047
chief_complaint,3,370,3,3,0,3.787,0.1489,-2.129,-4.387,0.02197,-3.818,0.441,-0.819,0.4307,-0.8423,0.09406,-2.363,0.01229,-4.4
chief_complaint,3,372,4,4,0,5.04,2.81,0.717,-2.654,0.006836,-4.984,0.0503,-2.99,0.271,-1.306,0.606,-0.501,0.06573,-2.723
chief_complaint,3,392,4,4,0,4.902,3.512,1.388,-1.988,0.007812,-4.85,0.02148,-3.84,0.1709,-1.767,0.679,-0.3867,0.1204,-2.117
chief_complaint,3,394,3,3,0,4.37,1.647,-0.721,-2.928,0.012695,-4.367,0.1484,-1.907,0.5117,-0.67,0.2764,-1.286,0.05078,-2.98
chief_complaint,3,400,3,4,1,4.617,2.566,0.7144,-1.996,0.009766,-4.63,0.062,-2.781,0.2568,-1.359,0.552,-0.5947,0.1196,-2.123
chief_complaint,3,411,3,4,1,4.668,2.188,0.348,-2.643,0.009766,-4.63,0.0913,-2.393,0.313,-1.161,0.5195,-0.655,0.06647,-2.71
chief_complaint,3,412,3,4,1,5.008,3.143,0.921,-2.637,0.006836,-4.984,0.03418,-3.377,0.2441,-1.41,0.648,-0.4338,0.06683,-2.705
chief_complaint,3,421,4,4,0,5.035,3.023,0.3315,-3.307,0.006836,-4.984,0.03955,-3.23,0.3716,-0.9897,0.547,-0.6035,0.03534,-3.342
chief_complaint,3,422,3,3,0,5.027,2.844,-0.42,-3.146,0.006836,-4.984,0.04834,-3.03,0.5483,-0.601,0.3552,-1.035,0.04123,-3.19
chief_complaint,3,431,3,3,0,4.84,2.56,-2.492,-4.95,0.007812,-4.85,0.06396,-2.75,0.8516,-0.1606,0.0694,-2.668,0.007034,-4.957
chief_complaint,3,440,3,3,0,4.37,1.647,-0.721,-2.928,0.012695,-4.367,0.1484,-1.907,0.5117,-0.67,0.2764,-1.286,0.05078,-2.98
chief_complaint,3,443,3,4,1,5.035,3.023,0.3315,-3.307,0.006836,-4.984,0.03955,-3.23,0.3716,-0.9897,0.547,-0.6035,0.03534,-3.342
chief_complaint,3,454,3,2,1,3.293,-0.2615,-2.432,-3.863,0.03564,-3.334,0.5293,-0.636,0.3542,-1.038,0.06024,-2.809,0.02057,-3.885
chief_complaint,3,469,4,3,1,4.445,0.851,-1.545,-3.857,0.01172,-4.445,0.2876,-1.246,0.525,-0.6445,0.155,-1.864,0.02069,-3.879
chief_complaint,3,474,2,2,0,3.293,-0.2615,-2.432,-3.863,0.03564,-3.334,0.5293,-0.636,0.3542,-1.038,0.06024,-2.809,0.02057,-3.885
chief_complaint,3,480,4,4,0,4.617,3.297,1.809,-1.013,0.009766,-4.63,0.02588,-3.654,0.10547,-2.25,0.593,-0.523,0.2664,-1.323
chief_complaint,3,487,3,4,1,5.047,3.021,1.045,-2.371,0.006836,-4.984,0.03955,-3.23,0.2139,-1.542,0.6543,-0.424,0.0854,-2.46
chief_complaint,3,492,4,4,0,5.008,2.81,0.6343,-2.727,0.006836,-4.984,0.0503,-2.99,0.2896,-1.239,0.592,-0.5244,0.06143,-2.79
chief_complaint,3,501,3,4,1,4.84,1.911,0.1628,-2.861,0.007812,-4.85,0.1216,-2.107,0.33,-1.108,0.4863,-0.7207,0.0541,-2.916
chief_complaint,3,504,4,4,0,4.84,1.911,0.1628,-2.861,0.007812,-4.85,0.1216,-2.107,0.33,-1.108,0.4863,-0.7207,0.0541,-2.916
chief_complaint,3,510,3,4,1,5.055,2.572,0.427,-2.86,0.006836,-4.984,0.06396,-2.75,0.3242,-1.126,0.551,-0.596,0.0542,-2.916
chief_complaint,3,515,2,2,0,3.408,-0.14,-3.314,-4.56,0.03223,-3.436,0.503,-0.6875,0.43,-0.844,0.02472,-3.7,0.01037,-4.57
chief_complaint,3,517,2,3,1,3.963,0.1586,-1.803,-3.896,0.01807,-4.016,0.4424,-0.8154,0.398,-0.9214,0.1216,-2.107,0.01991,-3.916
chief_complaint,3,534,3,3,0,4.934,1.924,-1.249,-4.098,0.006836,-4.984,0.1211,-2.111,0.649,-0.4324,0.2067,-1.576,0.01634,-4.113
chief_complaint,3,540,3,3,0,4.29,1.232,-2.26,-4.6,0.01367,-4.293,0.2119,-1.552,0.6797,-0.3862,0.0846,-2.47,0.00994,-4.61
chief_complaint,3,542,4,4,0,4.695,3.498,1.338,-1.983,0.00879,-4.734,0.02051,-3.887,0.1787,-1.722,0.671,-0.3992,0.121,-2.111
chief_complaint,3,544,4,4,0,5.035,3.023,0.3315,-3.307,0.006836,-4.984,0.03955,-3.23,0.3716,-0.9897,0.547,-0.6035,0.03534,-3.342
chief_complaint,3,556,4,4,0,4.99,3.17,0.65,-3.297,0.006836,-4.984,0.0337,-3.39,0.3022,-1.196,0.6216,-0.4756,0.03568,-3.334
chief_complaint,3,559,3,3,0,4.977,2.35,-1.812,-4.387,0.006836,-4.984,0.08057,-2.52,0.7725,-0.258,0.128,-2.055,0.01229,-4.4
chief_complaint,3,566,3,3,0,4.824,2.506,-2.553,-4.844,0.007812,-4.85,0.0679,-2.69,0.852,-0.1602,0.0644,-2.742,0.00782,-4.85
chief_complaint,3,571,4,4,0,4.684,2.605,1.031,-2.748,0.00879,-4.734,0.06006,-2.812,0.1938,-1.641,0.6772,-0.3896,0.0602,-2.81
chief_complaint,3,574,4,4,0,4.64,2.75,1.005,-2.994,0.009766,-4.63,0.0498,-3.0,0.2085,-1.567,0.684,-0.3796,0.0477,-3.043
chief_complaint,3,593,4,4,0,4.457,2.516,0.6807,-3.39,0.01172,-4.445,0.0635,-2.758,0.2607,-1.344,0.6313,-0.46,0.0326,-3.424
chief_complaint,3,636,5,3,2,4.18,2.143,-0.8716,-3.459,0.01563,-4.16,0.08936,-2.416,0.6,-0.5107,0.2644,-1.33,0.0305,-3.49
chief_complaint,3,637,3,3,0,4.89,1.841,-2.426,-4.703,0.007812,-4.85,0.1289,-2.049,0.782,-0.2456,0.07227,-2.627,0.00899,-4.71
chief_complaint,3,639,2,3,1,3.895,0.1599,-3.072,-4.527,0.02002,-3.91,0.44,-0.8213,0.4958,-0.7017,0.03357,-3.395,0.0107,-4.54
chief_complaint,3,642,4,4,0,4.72,2.781,1.163,-2.516,0.00879,-4.734,0.04932,-3.01,0.1802,-1.714,0.687,-0.3755,0.07477,-2.594
chief_complaint,3,644,3,3,0,4.824,2.506,-2.553,-4.844,0.007812,-4.85,0.0679,-2.69,0.852,-0.1602,0.0644,-2.742,0.00782,-4.85
chief_complaint,3,649,3,3,0,3.895,0.1599,-3.072,-4.527,0.02002,-3.91,0.44,-0.8213,0.4958,-0.7017,0.03357,-3.395,0.0107,-4.54
chief_complaint,3,652,3,3,0,4.824,2.506,-2.553,-4.844,0.007812,-4.85,0.0679,-2.69,0.852,-0.1602,0.0644,-2.742,0.00782,-4.85
chief_complaint,3,666,3,3,0,4.984,1.462,-1.064,-4.32,0.006836,-4.984,0.1812,-1.708,0.5557,-0.5874,0.2434,-1.413,0.01312,-4.332
chief_complaint,3,668,3,3,0,5.1,2.59,-0.725,-4.316,0.005863,-5.14,0.064,-2.748,0.604,-0.5044,0.3135,-1.16,0.013176,-4.33
chief_complaint,3,673,4,4,0,5.055,3.031,0.2394,-3.025,0.006836,-4.984,0.03906,-3.242,0.3945,-0.93,0.513,-0.667,0.04626,-3.074
chief_complaint,3,674,4,4,0,5.22,3.002,0.01678,-3.08,0.00586,-5.14,0.0415,-3.182,0.4482,-0.8022,0.4604,-0.7754,0.0439,-3.125
chief_complaint,3,695,4,4,0,4.977,2.906,0.5063,-3.166,0.006836,-4.984,0.04492,-3.104,0.3242,-1.126,0.5835,-0.5386,0.04047,-3.207
chief_complaint,3,700,3,3,0,4.82,2.375,-2.54,-5.008,0.007812,-4.85,0.07715,-2.562,0.842,-0.1722,0.0665,-2.71,0.006638,-5.016
chief_complaint,3,701,3,3,0,4.605,2.57,-2.578,-4.89,0.009766,-4.63,0.06104,-2.797,0.8584,-0.1527,0.0631,-2.764,0.00746,-4.9
chief_complaint,3,702,2,3,1,4.145,0.9985,-1.382,-4.336,0.01563,-4.16,0.2534,-1.373,0.5303,-0.6343,0.1877,-1.673,0.012924,-4.348
chief_complaint,3,707,4,3,1,4.168,0.4321,-3.207,-4.93,0.01563,-4.16,0.378,-0.973,0.5674,-0.567,0.03174,-3.451,0.007175,-4.938
chief_complaint,3,709,4,3,1,4.98,2.44,-1.977,-4.664,0.006836,-4.984,0.07324,-2.613,0.7983,-0.2252,0.1123,-2.188,0.00934,-4.67
chief_complaint,3,714,4,4,0,4.99,3.396,1.186,-2.326,0.006836,-4.984,0.02539,-3.674,0.2017,-1.602,0.6772,-0.3896,0.0889,-2.42
chief_complaint,3,716,2,3,1,4.89,1.841,-2.426,-4.703,0.007812,-4.85,0.1289,-2.049,0.782,-0.2456,0.07227,-2.627,0.00899,-4.71
chief_complaint,3,718,4,3,1,4.355,0.3596,-2.42,-4.35,0.012695,-4.367,0.398,-0.9214,0.508,-0.6777,0.069,-2.674,0.01272,-4.363
chief_complaint,3,731,3,3,0,4.637,1.997,-2.928,-5.07,0.009766,-4.63,0.10986,-2.209,0.8296,-0.1868,0.04456,-3.111,0.00624,-5.08
chief_complaint,3,738,2,3,1,3.908,0.517,-2.783,-4.402,0.02002,-3.91,0.3535,-1.04,0.5684,-0.565,0.04614,-3.076,0.0121,-4.414
chief_complaint,3,747,2,3,1,3.996,0.257,-2.598,-4.484,0.01807,-4.016,0.418,-0.8726,0.4946,-0.704,0.0581,-2.846,0.011154,-4.496
chief_complaint,3,758,1,3,2,3.895,0.1599,-3.072,-4.527,0.02002,-3.91,0.44,-0.8213,0.4958,-0.7017,0.03357,-3.395,0.0107,-4.54
chief_complaint,3,761,3,3,0,4.8,2.24,-2.645,-4.992,0.007812,-4.85,0.0884,-2.426,0.8374,-0.1775,0.0596,-2.82,0.006744,-5.0
chief_complaint,3,776,2,3,1,4.64,1.375,-2.084,-4.547,0.009766,-4.63,0.1919,-1.65,0.6875,-0.3748,0.10016,-2.3,0.01049,-4.56
chief_complaint,3,781,2,2,0,3.291,-0.01666,-2.91,-4.14,0.03564,-3.334,0.4683,-0.759,0.4443,-0.811,0.036,-3.324,0.01567,-4.156
chief_complaint,3,785,4,3,1,4.62,1.683,-0.424,-3.652,0.009766,-4.63,0.147,-1.918,0.4475,-0.804,0.3704,-0.993,0.02528,-3.678
chief_complaint,3,789,3,3,0,4.9,1.881,-1.669,-4.42,0.007812,-4.85,0.1245,-2.084,0.709,-0.344,0.1467,-1.919,0.01187,-4.434
chief_complaint,3,795,3,3,0,4.188,0.388,-3.115,-4.86,0.01563,-4.16,0.3882,-0.9463,0.5537,-0.5913,0.03482,-3.357,0.00769,-4.867
chief_complaint,3,808,3,3,0,5.15,2.445,-0.677,-4.246,0.00586,-5.14,0.0742,-2.602,0.583,-0.5396,0.3228,-1.131,0.01412,-4.26
chief_complaint,3,811,3,4,1,5.07,2.9,0.067,-3.738,0.00586,-5.14,0.0459,-3.082,0.4316,-0.8403,0.4934,-0.7065,0.02324,-3.762
chief_complaint,3,813,2,3,1,4.715,2.121,-0.669,-4.26,0.0088,-4.734,0.0987,-2.316,0.554,-0.5903,0.325,-1.124,0.01391,-4.273
chief_complaint,3,814,3,3,0,4.89,1.841,-2.426,-4.703,0.007812,-4.85,0.1289,-2.049,0.782,-0.2456,0.07227,-2.627,0.00899,-4.71
chief_complaint,3,820,2,3,1,4.863,1.936,-2.797,-4.95,0.007812,-4.85,0.11865,-2.13,0.816,-0.2035,0.05048,-2.986,0.007034,-4.957
chief_complaint,3,821,3,3,0,4.74,2.535,-2.646,-4.984,0.00879,-4.734,0.06445,-2.742,0.8604,-0.1504,0.05942,-2.822,0.006798,-4.992
chief_complaint,3,823,4,3,1,4.93,2.506,-0.161,-3.842,0.006836,-4.984,0.06885,-2.676,0.4646,-0.7666,0.4387,-0.8237,0.02101,-3.863
chief_complaint,3,827,3,3,0,3.71,1.61,-0.1854,-3.057,0.02393,-3.732,0.1431,-1.944,0.3792,-0.9697,0.409,-0.894,0.04495,-3.102
chief_complaint,3,828,3,3,0,4.93,2.273,-1.377,-4.023,0.006836,-4.984,0.08594,-2.455,0.7056,-0.3486,0.184,-1.693,0.01758,-4.043
chief_complaint,3,829,2,2,0,3.303,-0.5054,-2.723,-4.402,0.03564,-3.334,0.588,-0.5312,0.315,-1.155,0.04956,-3.004,0.0121,-4.414
chief_complaint,3,832,2,2,0,3.238,-0.6577,-2.982,-4.402,0.0376,-3.281,0.621,-0.4763,0.293,-1.228,0.03613,-3.32,0.0121,-4.414
chief_complaint,3,839,2,2,0,3.77,-0.2239,-2.129,-3.76,0.02295,-3.775,0.5327,-0.63,0.338,-1.085,0.08356,-2.482,0.02277,-3.783
chief_complaint,3,853,3,3,0,3.928,0.1837,-1.97,-3.783,0.01904,-3.96,0.435,-0.832,0.4236,-0.859,0.10016,-2.3,0.02223,-3.807
chief_complaint,3,863,3,3,0,5.137,2.28,-0.997,-4.086,0.00586,-5.14,0.0869,-2.443,0.6377,-0.45,0.253,-1.375,0.01653,-4.1
chief_complaint,3,864,4,4,0,4.613,3.443,1.199,-1.939,0.009766,-4.63,0.02148,-3.84,0.2007,-1.606,0.6426,-0.4424,0.1257,-2.074
chief_complaint,3,868,4,4,0,4.94,3.238,1.177,-2.027,0.006836,-4.984,0.03076,-3.482,0.1982,-1.618,0.648,-0.4338,0.1164,-2.15
chief_complaint,3,870,3,3,0,4.11,1.927,-0.4514,-3.38,0.01611,-4.13,0.11084,-2.2,0.484,-0.726,0.3562,-1.032,0.0329,-3.414
chief_complaint,3,871,2,3,1,3.895,0.1599,-3.072,-4.527,0.02002,-3.91,0.44,-0.8213,0.4958,-0.7017,0.03357,-3.395,0.0107,-4.54
chief_complaint,3,874,3,3,0,4.887,2.408,-2.455,-4.863,0.007812,-4.85,0.0747,-2.594,0.8384,-0.1763,0.07135,-2.64,0.007664,-4.87
chief_complaint,3,877,3,3,0,4.477,1.159,-2.006,-4.297,0.01172,-4.445,0.227,-1.482,0.6426,-0.4424,0.1051,-2.252,0.01342,-4.312
chief_complaint,3,890,4,4,0,5.047,2.871,0.4,-3.277,0.006836,-4.984,0.04688,-3.06,0.3477,-1.057,0.5625,-0.575,0.03638,-3.314
chief_complaint,3,918,4,3,1,4.906,2.738,-2.234,-4.715,0.007812,-4.85,0.05273,-2.943,0.843,-0.171,0.08777,-2.434,0.00888,-4.723
chief_complaint,3,919,3,4,1,4.914,3.162,0.8613,-2.164,0.007812,-4.85,0.0327,-3.42,0.2568,-1.359,0.5996,-0.5117,0.1031,-2.271
chief_complaint,3,927,5,4,1,4.84,1.911,0.1628,-2.861,0.007812,-4.85,0.1216,-2.107,0.33,-1.108,0.4863,-0.7207,0.0541,-2.916
